id,text,isRecommended,idGoogleTask,idGoogleTaskList,createdAt,updatedAt,attemptedAt,completedAt,endAt,startAt,idRepeat,idRoutineIteration,idRoutineRepeat,idTodoRepeat,idRoutine,idTodo,idTodoTimePair
19245,Scan yourself,0,NULL,NULL,2021-12-30 01:33:23.759,2022-01-05 10:44:47.346163,NULL,NULL,2022-01-02 00:00:00,2022-01-02 00:00:00,NULL,476,NULL,NULL,NULL,32,NULL
19247,Scan yourself,0,NULL,NULL,2021-12-30 01:33:23.798,2022-01-05 10:44:47.346163,2022-01-04 14:17:28,2022-01-04 14:17:28,2022-01-04 00:00:00,2022-01-04 00:00:00,NULL,478,NULL,NULL,NULL,32,NULL
5140,Put on deodorant,0,NULL,NULL,2021-12-20 09:44:05.491,2022-01-05 10:44:47.557179,NULL,NULL,2021-12-22 00:00:00,2021-12-22 00:00:00,NULL,163,NULL,NULL,NULL,33,NULL
5144,Put on deodorant,0,NULL,NULL,2021-12-20 09:44:05.515,2022-01-05 10:44:47.557179,NULL,NULL,2021-12-26 00:00:00,2021-12-26 00:00:00,NULL,261,NULL,NULL,NULL,33,NULL
30670,Record breakfast,0,NULL,NULL,2022-03-09 14:27:24.314,2022-04-07 10:00:33.883092,2022-04-07 10:00:33,2022-04-07 10:00:33,2022-04-06 00:00:00,2022-04-06 00:00:00,NULL,1229,NULL,26,NULL,15,NULL
19184,Put on deodorant,0,NULL,NULL,2021-12-30 01:33:22.137,2022-01-05 10:44:47.557179,NULL,NULL,2022-01-02 00:00:00,2022-01-02 00:00:00,NULL,476,NULL,NULL,NULL,33,NULL
19186,Put on deodorant,0,NULL,NULL,2021-12-30 01:33:22.177,2022-01-05 10:44:47.557179,2022-01-04 14:17:29,2022-01-04 14:17:29,2022-01-04 00:00:00,2022-01-04 00:00:00,NULL,478,NULL,NULL,NULL,33,NULL
29579,Feed Bentley,0,NULL,NULL,2022-01-08 18:46:13.18,2022-02-01 11:50:05.956095,2022-02-01 11:50:05,2022-02-01 11:50:05,2022-02-01 00:00:00,2022-02-01 00:00:00,NULL,1103,NULL,22,NULL,11,NULL
29459,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.1,2022-02-01 11:50:09.091165,2022-02-01 11:50:09,2022-02-01 11:50:09,2022-02-01 00:00:00,2022-02-01 00:00:00,NULL,1103,NULL,25,NULL,14,NULL
28750,Brush teeth,0,NULL,NULL,2022-01-08 18:46:04.955,2022-02-07 07:55:52.063201,2022-02-07 07:55:52,2022-02-07 07:55:52,2022-02-06 00:00:00,2022-02-06 00:00:00,NULL,1048,NULL,44,NULL,147,NULL
29474,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.199,2022-02-16 11:59:57.271348,2022-02-16 11:59:57,2022-02-16 11:59:57,2022-02-16 00:00:00,2022-02-16 00:00:00,NULL,1118,NULL,25,NULL,14,NULL
29807,[Attempted] Update Bumble profile,0,NULL,NULL,2022-03-07 13:22:58.88,2022-03-07 13:23:08.373908,2022-03-06 00:00:00,NULL,NULL,2022-03-06 00:00:00,NULL,NULL,NULL,NULL,NULL,207,NULL
29612,Feed Bentley,0,NULL,NULL,2022-01-08 18:46:13.401,2022-03-07 13:23:32.354934,2022-03-07 13:23:32,2022-03-07 13:23:32,2022-03-06 00:00:00,2022-03-06 00:00:00,NULL,1136,NULL,22,NULL,11,NULL
29739,Refill Vyvanse prescription,0,NULL,NULL,2022-01-11 13:31:34.033,2022-04-20 14:38:33.119041,2022-01-12 08:54:31,2022-01-12 08:54:31,NULL,2022-01-11 00:00:00,NULL,NULL,NULL,NULL,NULL,153,94
29763,[Attempted] Come up with time-blocking scheme,0,NULL,NULL,2022-01-24 11:22:53.62,2022-04-20 14:38:33.151835,2022-01-25 00:00:00,NULL,2022-01-28 00:00:00,2022-01-25 00:00:00,NULL,NULL,NULL,NULL,NULL,185,115
29766,[Attempted] Look at jobs in the film industry,0,NULL,NULL,2022-01-24 11:29:19.296,2022-04-20 14:38:33.151914,2022-01-24 00:00:00,NULL,2022-01-28 00:00:00,2022-01-24 00:00:00,NULL,NULL,NULL,NULL,NULL,188,118
2125,Record Inventory,0,NULL,NULL,2021-08-09 14:31:30.389,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-05 00:00:00,2021-09-05 00:00:00,NULL,81,NULL,NULL,NULL,6,NULL
2126,Record Inventory,0,NULL,NULL,2021-08-09 14:31:30.395,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,6,NULL
2127,Record Inventory,0,NULL,NULL,2021-08-09 14:31:30.402,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-07 00:00:00,2021-09-07 00:00:00,NULL,82,NULL,NULL,NULL,6,NULL
2128,Record Inventory,0,NULL,NULL,2021-08-09 14:31:30.408,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-08 00:00:00,2021-09-08 00:00:00,NULL,99,NULL,NULL,NULL,6,NULL
2129,Record Inventory,0,NULL,NULL,2021-08-09 14:31:30.415,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-09 00:00:00,2021-09-09 00:00:00,NULL,83,NULL,NULL,NULL,6,NULL
3203,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.793,2022-01-05 10:44:47.638659,2021-08-10 12:24:04,2021-08-10 12:24:04,2021-08-10 00:00:00,2021-08-10 00:00:00,NULL,68,NULL,NULL,NULL,6,NULL
32760,Look into WYSYWIGs for blog,0,NULL,NULL,2022-04-07 10:01:11.177,2022-04-20 14:38:33.195819,2022-04-07 10:01:14,2022-04-07 10:01:14,2022-04-06 00:00:00,2022-04-06 00:00:00,NULL,NULL,NULL,NULL,NULL,233,155
32767,[Attempted] Sign up for insurance,0,NULL,NULL,2022-04-12 07:28:59.638,2022-04-20 14:38:33.205413,2022-04-12 00:00:00,NULL,2022-04-12 00:00:00,2022-04-12 00:00:00,NULL,NULL,NULL,NULL,NULL,237,159
29758,[Attempted] Write requirements for Coach 1.0,0,NULL,NULL,2022-01-24 11:16:45.96,2022-04-20 14:38:33.208965,2022-01-24 00:00:00,NULL,2022-01-28 00:00:00,2022-01-24 00:00:00,NULL,NULL,NULL,NULL,NULL,181,110
32766,Fill out your birth chart,0,NULL,NULL,2022-04-12 07:28:10.302,2022-04-24 09:07:04.932286,NULL,NULL,2022-04-30 00:00:00,2022-04-30 00:00:00,NULL,NULL,NULL,NULL,NULL,225,147
3204,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.809,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-11 00:00:00,2021-08-11 00:00:00,NULL,85,NULL,NULL,NULL,6,NULL
19187,Put on deodorant,0,NULL,NULL,2021-12-30 01:33:22.199,2022-01-07 15:03:27.399624,2022-01-07 15:03:27,2022-01-07 15:03:27,2022-01-05 00:00:00,2022-01-05 00:00:00,NULL,479,NULL,NULL,NULL,33,NULL
5143,Put on deodorant,0,NULL,NULL,2021-12-20 09:44:05.509,2022-01-05 10:44:47.557179,NULL,NULL,2021-12-25 00:00:00,2021-12-25 00:00:00,NULL,260,NULL,NULL,NULL,33,NULL
5145,Put on deodorant,0,NULL,NULL,2021-12-20 09:44:05.52,2022-01-05 10:44:47.557179,NULL,NULL,2021-12-27 00:00:00,2021-12-27 00:00:00,NULL,262,NULL,NULL,NULL,33,NULL
28894,Scan yourself,0,NULL,NULL,2022-01-08 18:46:06.721,2022-01-16 11:42:51.254228,2022-01-16 11:42:51,2022-01-16 11:42:51,2022-01-16 00:00:00,2022-01-16 00:00:00,NULL,1087,NULL,35,NULL,32,NULL
30166,Scan yourself,0,NULL,NULL,2022-03-09 14:27:17.806,2022-04-07 10:45:03.441301,2022-04-07 10:45:03,2022-04-07 10:45:03,2022-04-07 00:00:00,2022-04-07 00:00:00,NULL,1230,NULL,35,NULL,32,NULL
29830,Floss,0,NULL,NULL,2022-03-09 14:27:13.085,2022-04-13 10:15:00.061522,2022-04-13 10:15:00,2022-04-13 10:15:00,2022-04-13 11:00:00,2022-04-13 09:00:00,NULL,NULL,NULL,41,NULL,150,NULL
29764,[Attempted] Figure out art training schedule breakdown,0,NULL,NULL,2022-01-24 11:24:01.883,2022-04-20 14:38:33.152178,2022-01-25 00:00:00,NULL,2022-01-28 00:00:00,2022-01-25 00:00:00,NULL,NULL,NULL,NULL,NULL,186,116
29759,[Attempted] Write documentation for Coach app parts,0,NULL,NULL,2022-01-24 11:17:25.32,2022-04-20 14:38:33.168644,2022-02-01 00:00:00,NULL,2022-01-28 00:00:00,2022-02-01 00:00:00,NULL,NULL,NULL,NULL,NULL,180,111
29761,[Attempted] Plan projects,0,NULL,NULL,2022-01-24 11:20:31.276,2022-04-20 14:38:33.168995,2022-01-25 00:00:00,NULL,2022-01-24 00:00:00,2022-01-25 00:00:00,NULL,NULL,NULL,NULL,NULL,183,113
29760,[Attempted] Write documentation for Coach front-end layout,0,NULL,NULL,2022-01-24 11:17:33.815,2022-04-20 14:38:33.185606,2022-01-31 00:00:00,NULL,2022-01-24 00:00:00,2022-01-31 00:00:00,NULL,NULL,NULL,NULL,NULL,179,112
29740,Deal with iPhone,0,NULL,NULL,2022-01-12 09:32:23.202,2022-04-20 14:38:33.194187,2022-01-14 08:21:49,2022-01-14 08:21:49,NULL,2022-01-12 00:00:00,NULL,NULL,NULL,NULL,NULL,154,95
19183,Put on deodorant,0,NULL,NULL,2021-12-30 01:33:22.121,2022-01-05 10:44:47.557179,NULL,NULL,2022-01-01 00:00:00,2022-01-01 00:00:00,NULL,475,NULL,NULL,NULL,33,NULL
29339,Take medicine,0,NULL,NULL,2022-01-08 18:46:10.964,2022-02-01 11:53:04.390445,2022-02-01 11:53:04,2022-02-01 11:53:04,2022-02-01 00:00:00,2022-02-01 00:00:00,NULL,1103,NULL,27,NULL,16,NULL
29285,Brush your teeth,0,NULL,NULL,2022-01-08 18:46:10.492,2022-02-07 11:59:40.027463,2022-02-07 11:59:40,2022-02-07 11:59:40,2022-02-07 00:00:00,2022-02-07 00:00:00,NULL,1109,NULL,29,NULL,19,NULL
29595,Feed Bentley,0,NULL,NULL,2022-01-08 18:46:13.287,2022-02-17 09:51:45.909722,2022-02-17 09:51:45,2022-02-17 09:51:45,2022-02-17 00:00:00,2022-02-17 00:00:00,NULL,1119,NULL,22,NULL,11,NULL
29808,Update Bumble profile,0,NULL,NULL,2022-03-07 13:23:08.375,2022-03-10 11:42:59.102358,NULL,NULL,NULL,2022-03-10 00:00:00,NULL,NULL,NULL,NULL,NULL,207,NULL
19185,Put on deodorant,0,NULL,NULL,2021-12-30 01:33:22.152,2022-01-05 10:44:47.557179,2022-01-04 10:48:17,2022-01-04 10:48:17,2022-01-03 00:00:00,2022-01-03 00:00:00,NULL,477,NULL,NULL,NULL,33,NULL
5206,Scan yourself,0,NULL,NULL,2021-12-20 09:44:05.925,2022-01-05 10:44:47.346163,NULL,NULL,2021-12-25 00:00:00,2021-12-25 00:00:00,NULL,260,NULL,NULL,NULL,32,NULL
5208,Scan yourself,0,NULL,NULL,2021-12-20 09:44:05.934,2022-01-05 10:44:47.346163,NULL,NULL,2021-12-27 00:00:00,2021-12-27 00:00:00,NULL,262,NULL,NULL,NULL,32,NULL
19244,Scan yourself,0,NULL,NULL,2021-12-30 01:33:23.741,2022-01-05 10:44:47.346163,NULL,NULL,2022-01-01 00:00:00,2022-01-01 00:00:00,NULL,475,NULL,NULL,NULL,32,NULL
2636,Shower,0,NULL,NULL,2021-08-09 14:31:39.576,2022-01-05 10:44:47.445518,2021-08-21 00:23:28,2021-08-21 00:23:28,2021-08-19 00:00:00,2021-08-19 00:00:00,NULL,89,NULL,NULL,NULL,24,NULL
2637,Shower,0,NULL,NULL,2021-08-09 14:31:39.582,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-20 00:00:00,2021-08-20 00:00:00,NULL,73,NULL,NULL,NULL,24,NULL
2640,Shower,0,NULL,NULL,2021-08-09 14:31:39.602,2022-01-05 10:44:47.445518,2021-08-23 12:36:04,2021-08-23 12:36:04,2021-08-23 00:00:00,2021-08-23 00:00:00,NULL,91,NULL,NULL,NULL,24,NULL
2641,Shower,0,NULL,NULL,2021-08-09 14:31:39.608,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-24 00:00:00,2021-08-24 00:00:00,NULL,75,NULL,NULL,NULL,24,NULL
2642,Shower,0,NULL,NULL,2021-08-09 14:31:39.615,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-25 00:00:00,2021-08-25 00:00:00,NULL,92,NULL,NULL,NULL,24,NULL
2643,Shower,0,NULL,NULL,2021-08-09 14:31:39.621,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-26 00:00:00,2021-08-26 00:00:00,NULL,76,NULL,NULL,NULL,24,NULL
2644,Shower,0,NULL,NULL,2021-08-09 14:31:39.627,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-27 00:00:00,2021-08-27 00:00:00,NULL,93,NULL,NULL,NULL,24,NULL
2645,Shower,0,NULL,NULL,2021-08-09 14:31:39.633,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-28 00:00:00,2021-08-28 00:00:00,NULL,77,NULL,NULL,NULL,24,NULL
2646,Shower,0,NULL,NULL,2021-08-09 14:31:39.639,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-29 00:00:00,2021-08-29 00:00:00,NULL,94,NULL,NULL,NULL,24,NULL
2647,Shower,0,NULL,NULL,2021-08-09 14:31:39.645,2022-01-05 10:44:47.445518,2021-08-30 11:28:26,2021-08-30 11:28:26,2021-08-30 00:00:00,2021-08-30 00:00:00,NULL,78,NULL,NULL,NULL,24,NULL
2648,Shower,0,NULL,NULL,2021-08-09 14:31:39.651,2022-01-05 10:44:47.445518,NULL,NULL,2021-08-31 00:00:00,2021-08-31 00:00:00,NULL,95,NULL,NULL,NULL,24,NULL
2649,Shower,0,NULL,NULL,2021-08-09 14:31:39.657,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-01 00:00:00,2021-09-01 00:00:00,NULL,79,NULL,NULL,NULL,24,NULL
2650,Shower,0,NULL,NULL,2021-08-09 14:31:39.663,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-02 00:00:00,2021-09-02 00:00:00,NULL,96,NULL,NULL,NULL,24,NULL
2651,Shower,0,NULL,NULL,2021-08-09 14:31:39.668,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-03 00:00:00,2021-09-03 00:00:00,NULL,80,NULL,NULL,NULL,24,NULL
2652,Shower,0,NULL,NULL,2021-08-09 14:31:39.675,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-04 00:00:00,2021-09-04 00:00:00,NULL,97,NULL,NULL,NULL,24,NULL
2653,Shower,0,NULL,NULL,2021-08-09 14:31:39.68,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-05 00:00:00,2021-09-05 00:00:00,NULL,81,NULL,NULL,NULL,24,NULL
2654,Shower,0,NULL,NULL,2021-08-09 14:31:39.686,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,24,NULL
2655,Shower,0,NULL,NULL,2021-08-09 14:31:39.691,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-07 00:00:00,2021-09-07 00:00:00,NULL,82,NULL,NULL,NULL,24,NULL
2656,Shower,0,NULL,NULL,2021-08-09 14:31:39.698,2022-01-05 10:44:47.445518,NULL,NULL,2021-09-08 00:00:00,2021-09-08 00:00:00,NULL,99,NULL,NULL,NULL,24,NULL
30841,Feed Bentley,0,NULL,NULL,2022-03-09 14:27:26.312,2022-03-22 13:43:56.454717,2022-03-22 13:43:56,2022-03-22 13:43:56,2022-03-22 00:00:00,2022-03-22 00:00:00,NULL,1214,NULL,22,NULL,11,NULL
29400,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.568,2022-02-03 12:21:18.050078,2022-02-03 12:21:17,2022-02-03 12:21:17,2022-02-02 00:00:00,2022-02-02 00:00:00,NULL,1104,NULL,26,NULL,15,NULL
28798,Morning Joy,0,NULL,NULL,2022-01-08 18:46:05.622,2022-02-03 12:24:37.625506,2022-02-03 12:24:37,2022-02-03 12:24:37,2022-02-02 00:00:00,2022-02-02 00:00:00,NULL,NULL,NULL,39,NULL,144,NULL
29165,Shower,0,NULL,NULL,2022-01-08 18:46:09.368,2022-02-07 12:47:03.115855,2022-02-07 12:47:03,2022-02-07 12:47:03,2022-02-07 00:00:00,2022-02-07 00:00:00,NULL,1109,NULL,31,NULL,24,NULL
29492,Eat breakfast,0,NULL,NULL,2022-01-08 18:46:12.318,2022-03-07 13:23:39.917767,2022-03-07 13:23:39,2022-03-07 13:23:39,2022-03-06 00:00:00,2022-03-06 00:00:00,NULL,1136,NULL,25,NULL,14,NULL
29252,Walk Bentley,0,NULL,NULL,2022-01-08 18:46:10.153,2022-03-07 13:23:54.743014,2022-03-07 13:23:54,2022-03-07 13:23:54,2022-03-06 00:00:00,2022-03-06 00:00:00,NULL,1136,NULL,30,NULL,20,NULL
30614,Take medicine,0,NULL,NULL,2022-03-09 14:27:23.672,2022-04-12 08:23:10.160024,2022-04-12 08:23:10,2022-04-12 08:23:10,2022-04-12 00:00:00,2022-04-12 00:00:00,NULL,1235,NULL,27,NULL,16,NULL
29744,Take photo studies course,0,NULL,NULL,2022-01-16 14:05:58.279,2022-04-20 14:38:33.137924,NULL,NULL,2022-06-28 01:00:00,2022-06-01 01:00:00,NULL,NULL,NULL,NULL,NULL,162,99
29767,[Attempted] Look up tumbling and kickboxing classes,0,NULL,NULL,2022-01-24 11:30:37.692,2022-04-20 14:38:33.152116,2022-01-24 00:00:00,NULL,2022-01-28 00:00:00,2022-01-24 00:00:00,NULL,NULL,NULL,NULL,NULL,189,119
29770,Order filter for mom,0,NULL,NULL,2022-01-24 11:47:30.065,2022-04-20 14:38:33.168884,2022-01-25 11:17:56,2022-01-25 11:17:56,NULL,2022-01-25 00:00:00,NULL,NULL,NULL,NULL,NULL,191,121
29796,[Attempted] Store Binance Investments in database,0,NULL,NULL,2022-02-17 09:53:22.684,2022-04-20 14:38:33.186099,2022-02-07 00:00:00,NULL,NULL,2022-02-07 00:00:00,NULL,NULL,NULL,NULL,NULL,198,128
32761,Change lights on garage door opener,0,NULL,NULL,2022-04-07 17:52:48.065,2022-04-20 14:38:33.197034,2022-04-07 17:57:44,2022-04-07 17:57:44,2022-04-07 00:00:00,2022-04-07 00:00:00,NULL,NULL,NULL,NULL,NULL,234,156
32768,Do taxes,0,NULL,NULL,2022-04-12 08:40:29.076,2022-04-20 14:38:33.201182,2022-04-18 17:39:47,2022-04-18 17:39:47,2022-04-17 00:00:00,2022-04-17 00:00:00,NULL,NULL,NULL,NULL,NULL,238,160
32763,Move chest downstairs,0,NULL,NULL,2022-04-07 17:54:19.606,2022-04-20 14:38:33.204825,2022-04-10 12:10:56,2022-04-10 12:10:56,2022-04-10 00:00:00,2022-04-10 00:00:00,NULL,NULL,NULL,NULL,NULL,236,158
29022,Wash your face,0,NULL,NULL,2022-01-08 18:46:07.812,2022-01-24 14:26:18.58208,2022-01-24 14:26:18,2022-01-24 14:26:18,2022-01-24 00:00:00,2022-01-24 00:00:00,NULL,1095,NULL,33,NULL,30,NULL
28902,Scan yourself,0,NULL,NULL,2022-01-08 18:46:06.776,2022-01-24 14:26:20.873105,2022-01-24 14:26:20,2022-01-24 14:26:20,2022-01-24 00:00:00,2022-01-24 00:00:00,NULL,1095,NULL,35,NULL,32,NULL
29745,Video: Getting the right proportions,0,NULL,NULL,2022-01-16 14:22:57.609,2022-04-20 14:38:33.137613,2022-01-17 10:32:02,2022-01-17 10:32:02,2022-06-28 01:00:00,2022-01-16 00:00:00,NULL,NULL,NULL,NULL,NULL,166,100
29768,[Attempted] Clean room,0,NULL,NULL,2022-01-24 11:31:33.168,2022-04-20 14:38:33.152245,2022-01-31 00:00:00,NULL,NULL,2022-01-31 00:00:00,NULL,NULL,NULL,NULL,NULL,190,120
28912,Scan yourself,0,NULL,NULL,2022-01-08 18:46:06.845,2022-02-03 12:25:47.011392,2022-02-03 12:25:47,2022-02-03 12:25:47,2022-02-03 00:00:00,2022-02-03 00:00:00,NULL,1105,NULL,35,NULL,32,NULL
29226,Walk Bentley,0,NULL,NULL,2022-01-08 18:46:09.954,2022-02-09 12:01:24.46853,2022-02-09 12:01:24,2022-02-09 12:01:24,2022-02-08 00:00:00,2022-02-08 00:00:00,NULL,1110,NULL,30,NULL,20,NULL
3211,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.879,2022-01-05 10:44:47.638659,2021-08-18 12:01:49,2021-08-18 12:01:49,2021-08-18 00:00:00,2021-08-18 00:00:00,NULL,72,NULL,NULL,NULL,6,NULL
3217,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.926,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-24 00:00:00,2021-08-24 00:00:00,NULL,75,NULL,NULL,NULL,6,NULL
3218,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.933,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-25 00:00:00,2021-08-25 00:00:00,NULL,92,NULL,NULL,NULL,6,NULL
3219,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.94,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-26 00:00:00,2021-08-26 00:00:00,NULL,76,NULL,NULL,NULL,6,NULL
3220,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.948,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-27 00:00:00,2021-08-27 00:00:00,NULL,93,NULL,NULL,NULL,6,NULL
3221,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.956,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-28 00:00:00,2021-08-28 00:00:00,NULL,77,NULL,NULL,NULL,6,NULL
3222,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.962,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-29 00:00:00,2021-08-29 00:00:00,NULL,94,NULL,NULL,NULL,6,NULL
3223,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.969,2022-01-05 10:44:47.638659,2021-08-30 11:28:12,2021-08-30 11:28:12,2021-08-30 00:00:00,2021-08-30 00:00:00,NULL,78,NULL,NULL,NULL,6,NULL
3224,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.976,2022-01-05 10:44:47.638659,NULL,NULL,2021-08-31 00:00:00,2021-08-31 00:00:00,NULL,95,NULL,NULL,NULL,6,NULL
3225,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.983,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-01 00:00:00,2021-09-01 00:00:00,NULL,79,NULL,NULL,NULL,6,NULL
3226,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.99,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-02 00:00:00,2021-09-02 00:00:00,NULL,96,NULL,NULL,NULL,6,NULL
29296,Brush your teeth,0,NULL,NULL,2022-01-08 18:46:10.567,2022-02-18 10:09:03.245277,2022-02-18 10:09:03,2022-02-18 10:09:03,2022-02-18 00:00:00,2022-02-18 00:00:00,NULL,1120,NULL,29,NULL,19,NULL
29799,Draw black girl with cool hat,0,NULL,NULL,2022-02-17 09:54:26.734,2022-04-20 14:38:33.169269,2022-02-17 09:54:40,2022-02-17 09:54:40,NULL,2022-02-07 00:00:00,NULL,NULL,NULL,NULL,NULL,199,129
29797,[Attempted] Store Binance Investments in database,0,NULL,NULL,2022-02-17 09:53:33.036,2022-04-20 14:38:33.186099,2022-02-08 00:00:00,NULL,NULL,2022-02-08 00:00:00,NULL,NULL,NULL,NULL,NULL,198,128
29798,Store Binance Investments in database,0,NULL,NULL,2022-02-17 09:53:36.865,2022-04-20 14:38:33.186099,2022-02-17 09:54:00,2022-02-17 09:54:00,NULL,2022-02-09 00:00:00,NULL,NULL,NULL,NULL,NULL,198,128
29809,[Attempted] Start learning about launching an NFT,0,NULL,NULL,2022-03-08 08:19:53.289,2022-04-20 14:38:33.199135,2022-03-08 00:00:00,NULL,NULL,2022-03-08 00:00:00,NULL,NULL,NULL,NULL,NULL,208,137
32771,[Attempted] get new apple watch through versizon,0,NULL,NULL,2022-04-13 08:49:46.052,2022-04-20 14:38:33.202522,2022-04-13 00:00:00,NULL,2022-04-13 00:00:00,2022-04-13 00:00:00,NULL,NULL,NULL,NULL,NULL,231,153
32762,Move message chair,0,NULL,NULL,2022-04-07 17:53:00.288,2022-04-20 14:38:33.204327,2022-04-07 17:57:40,2022-04-07 17:57:40,2022-04-07 00:00:00,2022-04-07 00:00:00,NULL,NULL,NULL,NULL,NULL,235,157
32769,Sign up for insurance,0,NULL,NULL,2022-04-12 19:48:39.313,2022-04-20 16:55:52.428237,2022-04-20 16:55:52,2022-04-20 16:55:52,2022-04-20 00:00:00,2022-04-20 00:00:00,NULL,NULL,NULL,NULL,NULL,237,159
4559,temp,0,NULL,NULL,2021-11-09 15:13:18.685,2022-01-05 10:44:47.445696,NULL,NULL,NULL,2021-11-09 00:00:00,NULL,NULL,NULL,NULL,NULL,124,NULL
5518,Dab hair,0,NULL,NULL,2021-12-20 09:44:07.88,2022-01-05 10:44:47.445574,NULL,NULL,2021-12-22 00:00:00,2021-12-22 00:00:00,NULL,163,NULL,NULL,NULL,27,NULL
28678,Wash face,0,NULL,NULL,2022-01-08 18:46:04.364,2022-01-25 20:16:10.775831,2022-01-25 20:16:10,2022-01-25 20:16:10,2022-01-25 00:00:00,2022-01-25 00:00:00,NULL,1036,NULL,43,NULL,148,NULL
28852,Put on deodorant,0,NULL,NULL,2022-01-08 18:46:06.302,2022-02-03 16:52:40.241404,2022-02-03 16:52:40,2022-02-03 16:52:40,2022-02-03 00:00:00,2022-02-03 00:00:00,NULL,1105,NULL,36,NULL,33,NULL
29405,Record breakfast,0,NULL,NULL,2022-01-08 18:46:11.601,2022-02-09 12:02:22.467388,2022-02-09 12:02:22,2022-02-09 12:02:22,2022-02-07 00:00:00,2022-02-07 00:00:00,NULL,1109,NULL,26,NULL,15,NULL
28594,Floss,0,NULL,NULL,2022-01-08 18:46:03.56,2022-02-18 10:08:12.092025,NULL,NULL,2022-02-16 00:00:00,2022-02-16 00:00:00,NULL,1058,NULL,41,NULL,150,NULL
28822,Morning Joy,0,NULL,NULL,2022-01-08 18:46:05.974,2022-03-08 10:28:13.728992,2022-03-08 10:28:13,2022-03-08 10:28:13,2022-03-08 00:00:00,2022-03-08 00:00:00,NULL,NULL,NULL,39,NULL,144,NULL
29746,Video: Choosing colors,0,NULL,NULL,2022-01-16 14:23:23.795,2022-04-20 14:38:33.137643,2022-01-17 10:32:01,2022-01-17 10:32:01,2022-06-28 01:00:00,2022-01-16 00:00:00,NULL,NULL,NULL,NULL,NULL,167,101
29774,[Attempted] Plan projects,0,NULL,NULL,2022-01-25 13:48:15.082,2022-04-20 14:38:33.168995,2022-01-26 00:00:00,NULL,NULL,2022-01-26 00:00:00,NULL,NULL,NULL,NULL,NULL,183,113
29810,Start NFT generator project,0,NULL,NULL,2022-03-08 08:20:20.571,2022-04-20 14:38:33.185705,NULL,NULL,NULL,2022-03-11 00:00:00,NULL,NULL,NULL,NULL,NULL,209,138
29814,[Attempted] Add button to refresh todo repetitions,0,NULL,NULL,2022-03-08 10:24:54.075,2022-04-20 14:38:33.185764,2022-03-09 00:00:00,NULL,NULL,2022-03-09 00:00:00,NULL,NULL,NULL,NULL,NULL,213,142
3227,Record Inventory,0,NULL,NULL,2021-08-09 14:31:45.997,2022-01-05 10:44:47.638659,NULL,NULL,2021-09-03 00:00:00,2021-09-03 00:00:00,NULL,80,NULL,NULL,NULL,6,NULL
