30225|Put on lotion|f|||2022-03-09 14:27:18.524-05|2022-04-04 08:31:27.71973-04|2022-04-04 08:31:27-04|2022-04-04 08:31:27-04|2022-04-04 00:00:00-04|2022-04-04 00:00:00-04||1227||34||31|
30139|Scan yourself|f|||2022-03-09 14:27:17.649-05|2022-03-09 14:27:30.536457-05|||2022-03-11 00:00:00-05|2022-03-11 00:00:00-05||1203||35||32|
30143|Scan yourself|f|||2022-03-09 14:27:17.675-05|2022-03-15 09:35:32.688958-04|2022-03-15 09:35:32-04|2022-03-15 09:35:32-04|2022-03-15 00:00:00-04|2022-03-15 00:00:00-04||1207||35||32|
30141|Scan yourself|f|||2022-03-09 14:27:17.663-05|2022-03-14 11:34:37.382185-04|2022-03-14 11:34:37-04|2022-03-14 11:34:37-04|2022-03-13 00:00:00-05|2022-03-13 00:00:00-05||1205||35||32|
30205|Put on lotion|f|||2022-03-09 14:27:18.427-05|2022-03-15 09:35:33.988424-04|2022-03-15 09:35:33-04|2022-03-15 09:35:33-04|2022-03-15 00:00:00-04|2022-03-15 00:00:00-04||1207||34||31|
30211|Put on lotion|f|||2022-03-09 14:27:18.459-05|2022-03-21 09:38:42.757355-04|2022-03-21 09:38:42-04|2022-03-21 09:38:42-04|2022-03-21 00:00:00-04|2022-03-21 00:00:00-04||1213||34||31|
30145|Scan yourself|f|||2022-03-09 14:27:17.684-05|2022-03-09 14:27:30.557686-05|||2022-03-17 00:00:00-04|2022-03-17 00:00:00-04||1209||35||32|
30147|Scan yourself|f|||2022-03-09 14:27:17.696-05|2022-03-09 14:27:30.564956-05|||2022-03-19 00:00:00-04|2022-03-19 00:00:00-04||1211||35||32|
30209|Put on lotion|f|||2022-03-09 14:27:18.449-05|2022-03-09 14:27:30.564956-05|||2022-03-19 00:00:00-04|2022-03-19 00:00:00-04||1211||34||31|
30163|Scan yourself|f|||2022-03-09 14:27:17.79-05|2022-04-04 08:31:29.267704-04|2022-04-04 08:31:29-04|2022-04-04 08:31:29-04|2022-04-04 00:00:00-04|2022-04-04 00:00:00-04||1227||35||32|
30149|Scan yourself|f|||2022-03-09 14:27:17.709-05|2022-03-21 09:38:44.020996-04|2022-03-21 09:38:43-04|2022-03-21 09:38:43-04|2022-03-21 00:00:00-04|2022-03-21 00:00:00-04||1213||35||32|
30165|Scan yourself|f|||2022-03-09 14:27:17.799-05|2022-04-06 08:50:38.272318-04|2022-04-06 08:50:38-04|2022-04-06 08:50:38-04|2022-04-06 00:00:00-04|2022-04-06 00:00:00-04||1229||35||32|
30227|Put on lotion|f|||2022-03-09 14:27:18.533-05|2022-04-06 08:50:39.632099-04|2022-04-06 08:50:39-04|2022-04-06 08:50:39-04|2022-04-06 00:00:00-04|2022-04-06 00:00:00-04||1229||34||31|
30229|Put on lotion|f|||2022-03-09 14:27:18.543-05|2022-04-08 12:59:38.842055-04|2022-04-08 12:59:38-04|2022-04-08 12:59:38-04|2022-04-08 00:00:00-04|2022-04-08 00:00:00-04||1231||34||31|
30167|Scan yourself|f|||2022-03-09 14:27:17.811-05|2022-04-08 12:59:40.21176-04|2022-04-08 12:59:40-04|2022-04-08 12:59:40-04|2022-04-08 00:00:00-04|2022-04-08 00:00:00-04||1231||35||32|
30155|Scan yourself|f|||2022-03-09 14:27:17.741-05|2022-03-09 14:27:30.592231-05|||2022-03-27 00:00:00-04|2022-03-27 00:00:00-04||1219||35||32|
30217|Put on lotion|f|||2022-03-09 14:27:18.482-05|2022-03-09 14:27:30.592231-05|||2022-03-27 00:00:00-04|2022-03-27 00:00:00-04||1219||34||31|
30171|Scan yourself|f|||2022-03-09 14:27:17.84-05|2022-04-12 08:26:51.780045-04|2022-04-12 08:26:51-04|2022-04-12 08:26:51-04|2022-04-12 00:00:00-04|2022-04-12 00:00:00-04||1235||35||32|
30235|Put on lotion|f|||2022-03-09 14:27:18.581-05|2022-04-14 11:09:29.02291-04|2022-04-14 11:09:29-04|2022-04-14 11:09:29-04|2022-04-14 00:00:00-04|2022-04-14 00:00:00-04||1237||34||31|
30173|Scan yourself|f|||2022-03-09 14:27:17.849-05|2022-04-15 09:51:46.087012-04|2022-04-15 09:51:46-04|2022-04-15 09:51:46-04|2022-04-14 00:00:00-04|2022-04-14 00:00:00-04||1237||35||32|
30161|Scan yourself|f|||2022-03-09 14:27:17.777-05|2022-03-09 14:27:30.612192-05|||2022-04-02 00:00:00-04|2022-04-02 00:00:00-04||1225||35||32|
30239|Put on lotion|f|||2022-03-09 14:27:18.601-05|2022-04-18 08:29:38.240463-04|2022-04-18 08:29:38-04|2022-04-18 08:29:38-04|2022-04-18 00:00:00-04|2022-04-18 00:00:00-04||1241||34||31|
30177|Scan yourself|f|||2022-03-09 14:27:17.869-05|2022-04-18 08:38:00.766723-04|2022-04-18 08:38:00-04|2022-04-18 08:38:00-04|2022-04-18 00:00:00-04|2022-04-18 00:00:00-04||1241||35||32|
30241|Put on lotion|f|||2022-03-09 14:27:18.613-05|2022-04-20 20:53:38.971638-04|2022-04-20 20:53:38-04|2022-04-20 20:53:38-04|2022-04-20 00:00:00-04|2022-04-20 00:00:00-04||1243||34||31|
30179|Scan yourself|f|||2022-03-09 14:27:17.877-05|2022-04-20 20:53:40.37835-04|2022-04-20 20:53:40-04|2022-04-20 20:53:40-04|2022-04-20 00:00:00-04|2022-04-20 00:00:00-04||1243||35||32|
30181|Scan yourself|f|||2022-03-09 14:27:17.886-05|2022-04-22 11:31:07.646327-04|2022-04-22 11:31:07-04|2022-04-22 11:31:07-04|2022-04-22 00:00:00-04|2022-04-22 00:00:00-04||1245||35||32|
30185|Scan yourself|f|||2022-03-09 14:27:17.911-05|2022-04-26 08:44:41.364857-04|2022-04-26 08:44:41-04|2022-04-26 08:44:41-04|2022-04-26 00:00:00-04|2022-04-26 00:00:00-04||1249||35||32|
30169|Scan yourself|f|||2022-03-09 14:27:17.831-05|2022-03-09 14:27:30.639129-05|||2022-04-10 00:00:00-04|2022-04-10 00:00:00-04||1233||35||32|
30247|Put on lotion|f|||2022-03-09 14:27:18.639-05|2022-04-26 08:44:43.014046-04|2022-04-26 08:44:42-04|2022-04-26 08:44:42-04|2022-04-26 00:00:00-04|2022-04-26 00:00:00-04||1249||34||31|
30187|Scan yourself|f|||2022-03-09 14:27:17.919-05|2022-04-28 10:45:39.299273-04|2022-04-28 10:45:39-04|2022-04-28 10:45:39-04|2022-04-28 00:00:00-04|2022-04-28 00:00:00-04||1251||35||32|
30249|Put on lotion|f|||2022-03-09 14:27:18.647-05|2022-04-28 10:45:40.576185-04|2022-04-28 10:45:40-04|2022-04-28 10:45:40-04|2022-04-28 00:00:00-04|2022-04-28 00:00:00-04||1251||34||31|
30191|Scan yourself|f|||2022-03-09 14:27:17.941-05|2022-05-02 10:19:04.15317-04|2022-05-02 10:19:04-04|2022-05-02 10:19:04-04|2022-05-02 00:00:00-04|2022-05-02 00:00:00-04||1255||35||32|
30175|Scan yourself|f|||2022-03-09 14:27:17.86-05|2022-03-09 14:27:30.658275-05|||2022-04-16 00:00:00-04|2022-04-16 00:00:00-04||1239||35||32|
30237|Put on lotion|f|||2022-03-09 14:27:18.589-05|2022-03-09 14:27:30.658275-05|||2022-04-16 00:00:00-04|2022-04-16 00:00:00-04||1239||34||31|
30183|Scan yourself|f|||2022-03-09 14:27:17.898-05|2022-03-09 14:27:30.685042-05|||2022-04-24 00:00:00-04|2022-04-24 00:00:00-04||1247||35||32|
30189|Scan yourself|f|||2022-03-09 14:27:17.929-05|2022-03-09 14:27:30.704653-05|||2022-04-30 00:00:00-04|2022-04-30 00:00:00-04||1253||35||32|
30251|Put on lotion|f|||2022-03-09 14:27:18.658-05|2022-03-09 14:27:30.704653-05|||2022-04-30 00:00:00-04|2022-04-30 00:00:00-04||1253||34||31|
30193|Scan yourself|f|||2022-03-09 14:27:17.949-05|2022-03-09 14:27:30.717804-05|||2022-05-04 00:00:00-04|2022-05-04 00:00:00-04||1257||35||32|
30195|Scan yourself|f|||2022-03-09 14:27:17.96-05|2022-03-09 14:27:30.724603-05|||2022-05-06 00:00:00-04|2022-05-06 00:00:00-04||1259||35||32|
30197|Scan yourself|f|||2022-03-09 14:27:17.972-05|2022-03-09 14:27:30.7311-05|||2022-05-08 00:00:00-04|2022-05-08 00:00:00-04||1261||35||32|
30203|Put on lotion|f|||2022-03-09 14:27:18.416-05|2022-03-14 11:34:36.246134-04|2022-03-14 11:34:36-04|2022-03-14 11:34:36-04|2022-03-13 00:00:00-05|2022-03-13 00:00:00-05||1205||34||31|
5205|Scan yourself|f|||2021-12-20 09:44:05.921-05|2022-01-05 10:44:47.346163-05|||2021-12-24 00:00:00-05|2021-12-24 00:00:00-05||259||||32|
29484|Eat breakfast|f|||2022-01-08 18:46:12.265-05|2022-02-28 08:47:28.397405-05|2022-02-28 08:47:28-05|2022-02-28 08:47:28-05|2022-02-26 00:00:00-05|2022-02-26 00:00:00-05||1128||25||14|
5142|Put on deodorant|f|||2021-12-20 09:44:05.503-05|2022-01-05 10:44:47.557179-05|||2021-12-24 00:00:00-05|2021-12-24 00:00:00-05||259||||33|
30150|Scan yourself|f|||2022-03-09 14:27:17.716-05|2022-03-22 13:44:12.836543-04|2022-03-22 13:44:12-04|2022-03-22 13:44:12-04|2022-03-22 00:00:00-04|2022-03-22 00:00:00-04||1214||35||32|
30156|Scan yourself|f|||2022-03-09 14:27:17.745-05|2022-03-28 07:16:15.241671-04|2022-03-28 07:16:15-04|2022-03-28 07:16:15-04|2022-03-28 00:00:00-04|2022-03-28 00:00:00-04||1220||35||32|
30158|Scan yourself|f|||2022-03-09 14:27:17.754-05|2022-03-30 20:24:18.789895-04|2022-03-30 20:24:18-04|2022-03-30 20:24:18-04|2022-03-30 00:00:00-04|2022-03-30 00:00:00-04||1222||35||32|
4952|Guitar lessons|t|||2021-12-20 09:44:04.375-05|2022-01-05 10:44:47.556035-05|||2021-12-23 00:00:00-05|2021-12-23 00:00:00-05||258||||37|
2290|Guitar lessons|t|||2021-08-09 14:31:36.029-04|2022-01-05 10:44:47.556035-05|||2021-08-09 00:00:00-04|2021-08-09 00:00:00-04||84||||37|
2291|Guitar lessons|t|||2021-08-09 14:31:36.038-04|2022-01-05 10:44:47.556035-05|||2021-08-10 00:00:00-04|2021-08-10 00:00:00-04||68||||37|
2293|Guitar lessons|t|||2021-08-09 14:31:36.06-04|2022-01-05 10:44:47.556035-05|||2021-08-12 00:00:00-04|2021-08-12 00:00:00-04||69||||37|
2294|Guitar lessons|t|||2021-08-09 14:31:36.07-04|2022-01-05 10:44:47.556035-05|||2021-08-13 00:00:00-04|2021-08-13 00:00:00-04||86||||37|
2295|Guitar lessons|t|||2021-08-09 14:31:36.079-04|2022-01-05 10:44:47.556035-05|||2021-08-14 00:00:00-04|2021-08-14 00:00:00-04||70||||37|
2296|Guitar lessons|t|||2021-08-09 14:31:36.087-04|2022-01-05 10:44:47.556035-05|||2021-08-15 00:00:00-04|2021-08-15 00:00:00-04||87||||37|
2297|Guitar lessons|t|||2021-08-09 14:31:36.096-04|2022-01-05 10:44:47.556035-05|||2021-08-16 00:00:00-04|2021-08-16 00:00:00-04||71||||37|
2298|Guitar lessons|t|||2021-08-09 14:31:36.104-04|2022-01-05 10:44:47.556035-05|||2021-08-17 00:00:00-04|2021-08-17 00:00:00-04||88||||37|
2299|Guitar lessons|t|||2021-08-09 14:31:36.111-04|2022-01-05 10:44:47.556035-05|||2021-08-18 00:00:00-04|2021-08-18 00:00:00-04||72||||37|
2300|Guitar lessons|t|||2021-08-09 14:31:36.118-04|2022-01-05 10:44:47.556035-05|||2021-08-19 00:00:00-04|2021-08-19 00:00:00-04||89||||37|
2301|Guitar lessons|t|||2021-08-09 14:31:36.125-04|2022-01-05 10:44:47.556035-05|||2021-08-20 00:00:00-04|2021-08-20 00:00:00-04||73||||37|
2302|Guitar lessons|t|||2021-08-09 14:31:36.133-04|2022-01-05 10:44:47.556035-05|||2021-08-21 00:00:00-04|2021-08-21 00:00:00-04||90||||37|
2304|Guitar lessons|t|||2021-08-09 14:31:36.147-04|2022-01-05 10:44:47.556035-05|||2021-08-23 00:00:00-04|2021-08-23 00:00:00-04||91||||37|
2305|Guitar lessons|t|||2021-08-09 14:31:36.155-04|2022-01-05 10:44:47.556035-05|||2021-08-24 00:00:00-04|2021-08-24 00:00:00-04||75||||37|
2306|Guitar lessons|t|||2021-08-09 14:31:36.162-04|2022-01-05 10:44:47.556035-05|||2021-08-25 00:00:00-04|2021-08-25 00:00:00-04||92||||37|
2307|Guitar lessons|t|||2021-08-09 14:31:36.169-04|2022-01-05 10:44:47.556035-05|||2021-08-26 00:00:00-04|2021-08-26 00:00:00-04||76||||37|
2310|Guitar lessons|t|||2021-08-09 14:31:36.191-04|2022-01-05 10:44:47.556035-05|||2021-08-29 00:00:00-04|2021-08-29 00:00:00-04||94||||37|
2311|Guitar lessons|t|||2021-08-09 14:31:36.202-04|2022-01-05 10:44:47.556035-05|||2021-08-30 00:00:00-04|2021-08-30 00:00:00-04||78||||37|
2312|Guitar lessons|t|||2021-08-09 14:31:36.209-04|2022-01-05 10:44:47.556035-05|||2021-08-31 00:00:00-04|2021-08-31 00:00:00-04||95||||37|
2313|Guitar lessons|t|||2021-08-09 14:31:36.216-04|2022-01-05 10:44:47.556035-05|||2021-09-01 00:00:00-04|2021-09-01 00:00:00-04||79||||37|
2314|Guitar lessons|t|||2021-08-09 14:31:36.224-04|2022-01-05 10:44:47.556035-05|||2021-09-02 00:00:00-04|2021-09-02 00:00:00-04||96||||37|
2315|Guitar lessons|t|||2021-08-09 14:31:36.231-04|2022-01-05 10:44:47.556035-05|||2021-09-03 00:00:00-04|2021-09-03 00:00:00-04||80||||37|
2316|Guitar lessons|t|||2021-08-09 14:31:36.241-04|2022-01-05 10:44:47.556035-05|||2021-09-04 00:00:00-04|2021-09-04 00:00:00-04||97||||37|
2317|Guitar lessons|t|||2021-08-09 14:31:36.248-04|2022-01-05 10:44:47.556035-05|||2021-09-05 00:00:00-04|2021-09-05 00:00:00-04||81||||37|
2318|Guitar lessons|t|||2021-08-09 14:31:36.256-04|2022-01-05 10:44:47.556035-05|||2021-09-06 00:00:00-04|2021-09-06 00:00:00-04||98||||37|
2319|Guitar lessons|t|||2021-08-09 14:31:36.263-04|2022-01-05 10:44:47.556035-05|||2021-09-07 00:00:00-04|2021-09-07 00:00:00-04||82||||37|
2320|Guitar lessons|t|||2021-08-09 14:31:36.273-04|2022-01-05 10:44:47.556035-05|||2021-09-08 00:00:00-04|2021-09-08 00:00:00-04||99||||37|
2321|Guitar lessons|t|||2021-08-09 14:31:36.28-04|2022-01-05 10:44:47.556035-05|||2021-09-09 00:00:00-04|2021-09-09 00:00:00-04||83||||37|
3573|Guitar lessons|t|||2021-11-03 11:09:33.042-04|2022-01-05 10:44:47.556035-05|||2021-11-10 00:00:00-05|2021-11-10 00:00:00-05||103||||37|
3575|Guitar lessons|t|||2021-11-03 11:09:33.051-04|2022-01-05 10:44:47.556035-05|||2021-11-12 00:00:00-05|2021-11-12 00:00:00-05||104||||37|
3576|Guitar lessons|t|||2021-11-03 11:09:33.056-04|2022-01-05 10:44:47.556035-05|||2021-11-13 00:00:00-05|2021-11-13 00:00:00-05||112||||37|
3577|Guitar lessons|t|||2021-11-03 11:09:33.06-04|2022-01-05 10:44:47.556035-05|||2021-11-14 00:00:00-05|2021-11-14 00:00:00-05||105||||37|
3578|Guitar lessons|t|||2021-11-03 11:09:33.065-04|2022-01-05 10:44:47.556035-05|||2021-11-15 00:00:00-05|2021-11-15 00:00:00-05||113||||37|
3580|Guitar lessons|t|||2021-11-03 11:09:33.074-04|2022-01-05 10:44:47.556035-05|||2021-11-17 00:00:00-05|2021-11-17 00:00:00-05||114||||37|
3581|Guitar lessons|t|||2021-11-03 11:09:33.078-04|2022-01-05 10:44:47.556035-05|||2021-11-18 00:00:00-05|2021-11-18 00:00:00-05||115||||37|
3582|Guitar lessons|t|||2021-11-03 11:09:33.083-04|2022-01-05 10:44:47.556035-05|||2021-11-19 00:00:00-05|2021-11-19 00:00:00-05||116||||37|
3583|Guitar lessons|t|||2021-11-03 11:09:33.088-04|2022-01-05 10:44:47.556035-05|||2021-11-20 00:00:00-05|2021-11-20 00:00:00-05||117||||37|
3584|Guitar lessons|t|||2021-11-03 11:09:33.092-04|2022-01-05 10:44:47.556035-05|||2021-11-21 00:00:00-05|2021-11-21 00:00:00-05||118||||37|
3585|Guitar lessons|t|||2021-11-03 11:09:33.097-04|2022-01-05 10:44:47.556035-05|||2021-11-22 00:00:00-05|2021-11-22 00:00:00-05||119||||37|
3586|Guitar lessons|t|||2021-11-03 11:09:33.102-04|2022-01-05 10:44:47.556035-05|||2021-11-23 00:00:00-05|2021-11-23 00:00:00-05||120||||37|
3587|Guitar lessons|t|||2021-11-03 11:09:33.107-04|2022-01-05 10:44:47.556035-05|||2021-11-24 00:00:00-05|2021-11-24 00:00:00-05||121||||37|
3588|Guitar lessons|t|||2021-11-03 11:09:33.111-04|2022-01-05 10:44:47.556035-05|||2021-11-25 00:00:00-05|2021-11-25 00:00:00-05||122||||37|
3589|Guitar lessons|t|||2021-11-03 11:09:33.116-04|2022-01-05 10:44:47.556035-05|||2021-11-26 00:00:00-05|2021-11-26 00:00:00-05||123||||37|
3590|Guitar lessons|t|||2021-11-03 11:09:33.121-04|2022-01-05 10:44:47.556035-05|||2021-11-27 00:00:00-05|2021-11-27 00:00:00-05||124||||37|
3591|Guitar lessons|t|||2021-11-03 11:09:33.125-04|2022-01-05 10:44:47.556035-05|||2021-11-28 00:00:00-05|2021-11-28 00:00:00-05||125||||37|
3592|Guitar lessons|t|||2021-11-03 11:09:33.13-04|2022-01-05 10:44:47.556035-05|||2021-11-29 00:00:00-05|2021-11-29 00:00:00-05||126||||37|
3593|Guitar lessons|t|||2021-11-03 11:09:33.135-04|2022-01-05 10:44:47.556035-05|||2021-11-30 00:00:00-05|2021-11-30 00:00:00-05||127||||37|
3594|Guitar lessons|t|||2021-11-03 11:09:33.14-04|2022-01-05 10:44:47.556035-05|||2021-12-01 00:00:00-05|2021-12-01 00:00:00-05||128||||37|
3595|Guitar lessons|t|||2021-11-03 11:09:33.144-04|2022-01-05 10:44:47.556035-05|||2021-12-02 00:00:00-05|2021-12-02 00:00:00-05||129||||37|
3596|Guitar lessons|t|||2021-11-03 11:09:33.149-04|2022-01-05 10:44:47.556035-05|||2021-12-03 00:00:00-05|2021-12-03 00:00:00-05||130||||37|
4950|Guitar lessons|t|||2021-12-20 09:44:04.358-05|2022-01-05 10:44:47.556035-05|||2021-12-21 00:00:00-05|2021-12-21 00:00:00-05||131||||37|
4951|Guitar lessons|t|||2021-12-20 09:44:04.369-05|2022-01-05 10:44:47.556035-05|||2021-12-22 00:00:00-05|2021-12-22 00:00:00-05||163||||37|
4953|Guitar lessons|t|||2021-12-20 09:44:04.379-05|2022-01-05 10:44:47.556035-05|||2021-12-24 00:00:00-05|2021-12-24 00:00:00-05||259||||37|
4955|Guitar lessons|t|||2021-12-20 09:44:04.391-05|2022-01-05 10:44:47.556035-05|||2021-12-26 00:00:00-05|2021-12-26 00:00:00-05||261||||37|
19001|Guitar lessons|t|||2021-12-30 01:33:18.399-05|2022-01-05 10:44:47.556035-05|||2022-01-02 00:00:00-05|2022-01-02 00:00:00-05||476||||37|
30144|Scan yourself|f|||2022-03-09 14:27:17.68-05|2022-03-09 14:27:30.553935-05|||2022-03-16 00:00:00-04|2022-03-16 00:00:00-04||1208||35||32|
30146|Scan yourself|f|||2022-03-09 14:27:17.691-05|2022-03-09 14:27:30.560938-05|||2022-03-18 00:00:00-04|2022-03-18 00:00:00-04||1210||35||32|
30152|Scan yourself|f|||2022-03-09 14:27:17.725-05|2022-03-24 17:51:42.552918-04|2022-03-24 17:51:42-04|2022-03-24 17:51:42-04|2022-03-24 00:00:00-04|2022-03-24 00:00:00-04||1216||35||32|
30160|Scan yourself|f|||2022-03-09 14:27:17.772-05|2022-04-01 13:40:22.612727-04|2022-04-01 13:40:22-04|2022-04-01 13:40:22-04|2022-04-01 00:00:00-04|2022-04-01 00:00:00-04||1224||35||32|
30164|Scan yourself|f|||2022-03-09 14:27:17.795-05|2022-04-05 08:21:54.841185-04|2022-04-05 08:21:54-04|2022-04-05 08:21:54-04|2022-04-05 00:00:00-04|2022-04-05 00:00:00-04||1228||35||32|
30168|Scan yourself|f|||2022-03-09 14:27:17.823-05|2022-04-09 13:46:08.71274-04|2022-04-09 13:46:08-04|2022-04-09 13:46:08-04|2022-04-09 00:00:00-04|2022-04-09 00:00:00-04||1232||35||32|
30170|Scan yourself|f|||2022-03-09 14:27:17.836-05|2022-04-11 08:41:47.840357-04|2022-04-11 08:41:47-04|2022-04-11 08:41:47-04|2022-04-11 00:00:00-04|2022-04-11 00:00:00-04||1234||35||32|
30172|Scan yourself|f|||2022-03-09 14:27:17.845-05|2022-04-13 10:15:03.68989-04|2022-04-13 10:15:03-04|2022-04-13 10:15:03-04|2022-04-13 00:00:00-04|2022-04-13 00:00:00-04||1236||35||32|
30162|Scan yourself|f|||2022-03-09 14:27:17.785-05|2022-03-09 14:27:30.615423-05|||2022-04-03 00:00:00-04|2022-04-03 00:00:00-04||1226||35||32|
30174|Scan yourself|f|||2022-03-09 14:27:17.854-05|2022-04-15 15:54:58.687278-04|2022-04-15 15:54:58-04|2022-04-15 15:54:58-04|2022-04-15 00:00:00-04|2022-04-15 00:00:00-04||1238||35||32|
30178|Scan yourself|f|||2022-03-09 14:27:17.873-05|2022-04-19 08:39:42.2819-04|2022-04-19 08:39:42-04|2022-04-19 08:39:42-04|2022-04-19 00:00:00-04|2022-04-19 00:00:00-04||1242||35||32|
28938|Scan yourself|f|||2022-01-08 18:46:07.026-05|2022-03-01 09:14:20.547155-05|2022-03-01 09:14:20-05|2022-03-01 09:14:20-05|2022-03-01 00:00:00-05|2022-03-01 00:00:00-05||1131||35||32|
6810|Wellness activities|f|||2021-12-20 09:44:15.889-05|2022-01-05 10:44:47.649047-05|||2021-12-22 00:00:00-05|2021-12-22 00:00:00-05||163||||5|
6814|Wellness activities|f|||2021-12-20 09:44:15.912-05|2022-01-05 10:44:47.649047-05|||2021-12-26 00:00:00-05|2021-12-26 00:00:00-05||261||||5|
5331|Wash your face|f|||2021-12-20 09:44:06.813-05|2022-01-05 10:44:47.560621-05|||2021-12-24 00:00:00-05|2021-12-24 00:00:00-05||259||||30|
30274|Wash your face|f|||2022-03-09 14:27:19.24-05|2022-03-22 13:44:09.885156-04|2022-03-22 13:44:09-04|2022-03-22 13:44:09-04|2022-03-22 00:00:00-04|2022-03-22 00:00:00-04||1214||33||30|
30216|Put on lotion|f|||2022-03-09 14:27:18.479-05|2022-03-26 12:42:48.73255-04|2022-03-26 12:42:48-04|2022-03-26 12:42:48-04|2022-03-26 00:00:00-04|2022-03-26 00:00:00-04||1218||34||31|
30212|Put on lotion|f|||2022-03-09 14:27:18.462-05|2022-03-22 13:44:11.268703-04|2022-03-22 13:44:11-04|2022-03-22 13:44:11-04|2022-03-22 00:00:00-04|2022-03-22 00:00:00-04||1214||34||31|
30218|Put on lotion|f|||2022-03-09 14:27:18.486-05|2022-03-28 07:16:16.595255-04|2022-03-28 07:16:16-04|2022-03-28 07:16:16-04|2022-03-28 00:00:00-04|2022-03-28 00:00:00-04||1220||34||31|
3538|Piano lessons|t|||2021-11-03 11:09:32.839-04|2022-01-05 10:44:47.555998-05|||2021-11-06 00:00:00-04|2021-11-06 00:00:00-04||101||||38|
3540|Piano lessons|t|||2021-11-03 11:09:32.848-04|2022-01-05 10:44:47.555998-05|||2021-11-08 00:00:00-05|2021-11-08 00:00:00-05||102||||38|
2259|Piano lessons|t|||2021-08-09 14:31:35.66-04|2022-01-05 10:44:47.555998-05|||2021-08-10 00:00:00-04|2021-08-10 00:00:00-04||68||||38|
4889|Piano lessons|t|||2021-12-20 09:44:03.989-05|2022-01-05 10:44:47.555998-05|||2021-12-23 00:00:00-05|2021-12-23 00:00:00-05||258||||38|
4892|Piano lessons|t|||2021-12-20 09:44:04.002-05|2022-01-05 10:44:47.555998-05|||2021-12-26 00:00:00-05|2021-12-26 00:00:00-05||261||||38|
18937|Piano lessons|t|||2021-12-30 01:33:17.231-05|2022-01-05 10:44:47.555998-05|||2021-12-30 00:00:00-05|2021-12-30 00:00:00-05||473||||38|
18938|Piano lessons|t|||2021-12-30 01:33:17.253-05|2022-01-05 10:44:47.555998-05|||2021-12-31 00:00:00-05|2021-12-31 00:00:00-05||474||||38|
18939|Piano lessons|t|||2021-12-30 01:33:17.266-05|2022-01-05 10:44:47.555998-05|||2022-01-01 00:00:00-05|2022-01-01 00:00:00-05||475||||38|
2267|Piano lessons|t|||2021-08-09 14:31:35.717-04|2022-01-05 10:44:47.555998-05|||2021-08-18 00:00:00-04|2021-08-18 00:00:00-04||72||||38|
30222|Put on lotion|f|||2022-03-09 14:27:18.507-05|2022-04-01 13:36:33.215991-04|2022-04-01 13:36:33-04|2022-04-01 13:36:33-04|2022-04-01 00:00:00-04|2022-04-01 00:00:00-04||1224||34||31|
2268|Piano lessons|t|||2021-08-09 14:31:35.724-04|2022-01-05 10:44:47.555998-05|||2021-08-19 00:00:00-04|2021-08-19 00:00:00-04||89||||38|
2269|Piano lessons|t|||2021-08-09 14:31:35.733-04|2022-01-05 10:44:47.555998-05|||2021-08-20 00:00:00-04|2021-08-20 00:00:00-04||73||||38|
2270|Piano lessons|t|||2021-08-09 14:31:35.741-04|2022-01-05 10:44:47.555998-05|||2021-08-21 00:00:00-04|2021-08-21 00:00:00-04||90||||38|
2271|Piano lessons|t|||2021-08-09 14:31:35.748-04|2022-01-05 10:44:47.555998-05|||2021-08-22 00:00:00-04|2021-08-22 00:00:00-04||74||||38|
2272|Piano lessons|t|||2021-08-09 14:31:35.76-04|2022-01-05 10:44:47.555998-05|||2021-08-23 00:00:00-04|2021-08-23 00:00:00-04||91||||38|
2273|Piano lessons|t|||2021-08-09 14:31:35.767-04|2022-01-05 10:44:47.555998-05|||2021-08-24 00:00:00-04|2021-08-24 00:00:00-04||75||||38|
2274|Piano lessons|t|||2021-08-09 14:31:35.774-04|2022-01-05 10:44:47.555998-05|||2021-08-25 00:00:00-04|2021-08-25 00:00:00-04||92||||38|
2275|Piano lessons|t|||2021-08-09 14:31:35.781-04|2022-01-05 10:44:47.555998-05|||2021-08-26 00:00:00-04|2021-08-26 00:00:00-04||76||||38|
2276|Piano lessons|t|||2021-08-09 14:31:35.787-04|2022-01-05 10:44:47.555998-05|||2021-08-27 00:00:00-04|2021-08-27 00:00:00-04||93||||38|
2277|Piano lessons|t|||2021-08-09 14:31:35.794-04|2022-01-05 10:44:47.555998-05|||2021-08-28 00:00:00-04|2021-08-28 00:00:00-04||77||||38|
2278|Piano lessons|t|||2021-08-09 14:31:35.801-04|2022-01-05 10:44:47.555998-05|||2021-08-29 00:00:00-04|2021-08-29 00:00:00-04||94||||38|
2279|Piano lessons|t|||2021-08-09 14:31:35.809-04|2022-01-05 10:44:47.555998-05|||2021-08-30 00:00:00-04|2021-08-30 00:00:00-04||78||||38|
2280|Piano lessons|t|||2021-08-09 14:31:35.816-04|2022-01-05 10:44:47.555998-05|||2021-08-31 00:00:00-04|2021-08-31 00:00:00-04||95||||38|
2281|Piano lessons|t|||2021-08-09 14:31:35.828-04|2022-01-05 10:44:47.555998-05|||2021-09-01 00:00:00-04|2021-09-01 00:00:00-04||79||||38|
2282|Piano lessons|t|||2021-08-09 14:31:35.835-04|2022-01-05 10:44:47.555998-05|||2021-09-02 00:00:00-04|2021-09-02 00:00:00-04||96||||38|
